id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4657719397844492,KodxNwUI4,2948589031,洛梨__-,//@胡江波在北京:#湖北十堰爆炸事故已致11人死亡37人重伤#O13日早晨6时30分左右，湖北十堰一小区发生燃气爆炸事故。据指挥部最新消息，截至上午11时，前方现场救援指挥部搜救出144人，目前均在医院接受救治，其中重伤37人，死亡11人。（人民日报记者范昊天、吴君）,,,胡江波在北京,湖北十堰爆炸事故已致11人死亡 37人重伤,0,0,0,2021-07-11 10:25,坚果手机 3,,,4647576374083912
4657716876543744,KodtJrskg,7479208462,德德吉吉锦鲤,//@胡江波在北京:#湖北十堰爆炸事故已致11人死亡37人重伤#O13日早晨6时30分左右，湖北十堰一小区发生燃气爆炸事故。据指挥部最新消息，截至上午11时，前方现场救援指挥部搜救出144人，目前均在医院接受救治，其中重伤37人，死亡11人。（人民日报记者范昊天、吴君）,,,胡江波在北京,湖北十堰爆炸事故已致11人死亡 37人重伤,0,0,0,2021-07-11 10:15,iPhone客户端,,,4647576374083912
4657712236856315,KodmfsLDJ,5742673323,雪糕宝贝贝贝贝,//@胡江波在北京:#湖北十堰爆炸事故已致11人死亡37人重伤#O13日早晨6时30分左右，湖北十堰一小区发生燃气爆炸事故。据指挥部最新消息，截至上午11时，前方现场救援指挥部搜救出144人，目前均在医院接受救治，其中重伤37人，死亡11人。（人民日报记者范昊天、吴君）,,,胡江波在北京,湖北十堰爆炸事故已致11人死亡 37人重伤,0,0,0,2021-07-11 09:56,iPhone客户端,,,4647576374083912
4657711038598349,KodkjA4P3,5620045737,一只霸王兔兔兔几,//@胡江波在北京:#湖北十堰爆炸事故已致11人死亡37人重伤#O13日早晨6时30分左右，湖北十堰一小区发生燃气爆炸事故。据指挥部最新消息，截至上午11时，前方现场救援指挥部搜救出144人，目前均在医院接受救治，其中重伤37人，死亡11人。（人民日报记者范昊天、吴君）,,,胡江波在北京,湖北十堰爆炸事故已致11人死亡 37人重伤,0,0,0,2021-07-11 09:51,iPhone客户端,,,4647576374083912
4657702523634513,Kod6Affvb,2597432882,海口消防,#精彩火焰蓝护航自贸港#【琼山大队扎实做好易燃易爆场所火灾防控工作】为深刻吸取湖北省十堰市“6.13”燃气爆炸事故教训，坚决遏制重特大事故发生，7月9日，琼山大队对旧州、谭文、云龙镇等偏远地区加油站进行消防安全检查，进一步加强加油站的火灾隐患防范意识，切实做好易燃易爆场所火灾防控工作，确保辖区火灾形势持续平稳。,,,,精彩火焰蓝护航自贸港,0,0,1,2021-07-11 09:18,iPhone客户端,"['http://ww2.sinaimg.cn/large/9ad1ae32gy1gscquv8tnmj22221jj4h7.jpg', 'http://ww1.sinaimg.cn/large/9ad1ae32gy1gscquutgc6j22221jjkbn.jpg', 'http://ww4.sinaimg.cn/large/9ad1ae32gy1gscquvpu0pj22221jjavf.jpg']",,
4454036227057292,ImFJctBVi,7158584624,风云飞飞飞,"评论配图，O网页链接，O网页链接。#总理日常#@张红旗STDC@我-不耐烦虽然问题是小市民提出的#南京建华大厦消防存隐患##城管行#存在的问题并不小，以上是腐败分子挡的道，问题总得不到处理，现就看娄书记雷砺风行立竿见评论配图评论配图评论配图#总理日常##总理日历##建华大厦##南京建华大厦消防存隐患##响水爆炸##南京新街口金鹰起火##城管行##中国发布##有话问总理##江苏两会##我来帮你问厅长#南京市秦淮区新街口（市中心闹市区）石鼓路42号建华大厦把七楼以上大多数住宅性质房屋改做商用变成经营性的公共场所！在住宅的房屋内每户都配有天然气管道且没有第二安全出口能保证大厦的安全吗？住宅性质的房屋能任意改做商用吗？住宅性质的房屋能成为经营性的公共场所吗？经营性的公共场所能使用民用天然气管道气明火营业吗？何况这还是三十八层的高楼大厦？商户长期使用民用水，电，气操作。违法开的（各种舞蹈培训班、私房菜馆、私人影院、密室逃脱、盲人按摩）各种吃喝玩乐等店铺被消防查封后，至今仍然在正常经营之中。O网页链接？#总理日常#O网页链接？O网页链接！南京建华大厦二手房|房价|租房O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，一颗星，迷津密室真人恐怖体验馆非常糟糕哦～O网页链接，MCDS陈玲舞蹈工作室,★★★★,新街口地区舞蹈,建华大厦3305室O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接。O网页链接，O网页链接？L消防检查排隐患200户住宅竟有196户开店。#南京金鹰失火#@中国政府网@人民日报@江苏政务服务网@魅力五老@何春银微想@江苏道法自然@张红旗STDC@方青松@南京大俭@风云飞飞飞@笛箫鸣明一缕阳光@鸣明一缕阳光@我-不耐烦O新街口建华大厦“变身”优质招商载体2南京·158盲人足疗按摩保健中心(建华大厦店)2南京·158盲人足疗按摩保健中心(建华大厦店)",,南京·新街口建华大厦,"张红旗STDC,我-不耐烦,中国政府网,人民日报,江苏政务服务网,魅力五老,何春银微想,江苏道法自然,方青松,南京大俭,风云飞飞飞,笛箫鸣明一缕阳光,鸣明一缕阳光","总理日常,南京建华大厦消防存隐患,城管行,总理 日历,建华大厦,响水爆炸,南京新街口金鹰起火,中国发布,有话问总理,江苏两会,我来帮你问厅长,南京金鹰失火",415,173,4,2019-12-27 09:00,焦点访谈超话,,http://type=feedvideo&objectid=2003338005:1c6203cd656b0d7da842f93d94d2bb98&keys=4282091234661008&cover_img=//puui.qpic.cn/qqvideo_ori/0/m002482v1u4_496_280/0&card_height=280&card_width=496&play_count=42957&short_url=http://t.cn/RsoJ3uW&encode_mode=&bitrate=277&biz_id=231268&current_mid=0&key=tblog_card&title=消防检查排隐患 200户住宅竟有196户开店&full_url=//m.v.qq.com/play.html?vid=m002482v1u4&ptag=887&object_id=2003338005:1c6203cd656b0d7da842f93d94d2bb98&video_src=https://multimedia.api.weibo.com/2/multimedia/redirect_tencent_video.json?vid=m002482v1u4,
4657522868488437,Ko8qOzCeh,7158584624,风云飞飞飞,#十堰天然气爆炸##江苏两会##总理日历##总理日常##河南一武术馆发生火灾致18死#@美国驻华大使馆@加拿大大使馆官方微博@张红旗STDC@美国驻华大使馆@田正口方@鸣明一缕阳光@灌云白嫖@戴鸣心A@少帅的点评@东道主1893@诤言无昧@食安江苏@平安江苏http://t.cn/RaQ4MzR查看图片@微博江苏评论配图,,,"美国驻华大使馆,加拿大大使馆官方微博,张红旗STDC,田正口方,鸣明一缕阳光,灌云白嫖,戴鸣心A,少帅的点评,东道主1893,诤言无昧,食安江苏,平安江苏http,微博江苏","十堰天然气爆炸,江苏两会,总理日历,总理日常,河南一武术馆发生火灾致18死",0,1,2,2021-07-10 21:24,华为手机 畅享玩不停,,,4454036227057292
4649327705982492,KkHeOp6jO,2656274875,央视新闻,【湖北#十堰燃气爆炸8人被刑拘#】据十堰发布：根据初步调查结果，十堰市公安机关对包括十堰东风中燃城市燃气发展有限公司总经理黄某在内的8名犯罪嫌疑人采取刑事拘留措施。初步调查显示，发生事故的天然气管道系十堰东风中燃城市燃气发展有限公司所有，该公司安全管理制度不健全，责任不落实，未严格执行燃气管道巡线检查制度，相关设备运行存在严重缺陷。目前，事故调查正在深入进行中，待调查完成后，将依法依纪对有关单位和个人严肃追究问责。6月13日，湖北省十堰市张湾区艳湖社区集贸市场发生燃气爆炸事故。,,,,十堰燃气爆炸8人被刑拘,1217,2439,37217,2021-06-18 06:39,微博 weibo.com,['http://ww1.sinaimg.cn/large/002TLsr9ly1grm11tu9v5j614k0su0yk02.jpg'],,
4657507543031799,Ko826cIHZ,5574155206,今天也是开心的一天吖,湖北#十堰燃气爆炸8人被刑拘#新闻,,,,十堰燃气爆炸8人被刑拘,0,0,0,2021-07-10 20:23,Android,,,4649327705982492
4657153212941758,KnYOBclhI,3927379460,圈内鱼报,网友投稿在杭州仓基新村KFC偶遇林生斌和儿子并且和随口小男孩交谈确认年龄4岁旁边有人认出了林生斌,,,,,589,1383,15573,2021-07-09 20:55,,"['http://ww4.sinaimg.cn/large/ea170e04ly1gsazptu3qyj20hr0z1qct.jpg', 'http://ww1.sinaimg.cn/large/ea170e04ly1gsazmc2fmoj20hs0xqtdp.jpg', 'http://ww2.sinaimg.cn/large/ea170e04ly1gsazopn919j20tt1p4b29.jpg', 'http://ww2.sinaimg.cn/large/ea170e04ly1gsazrp6v8ej20v90vtjtw.jpg', 'http://ww4.sinaimg.cn/large/ea170e04ly1gsazrpj5dbj20u00u8152.jpg']",,
4657413594287821,Ko5AzhZsp,2468571994,Swift语言,能不能不要和我这么近？我最后说一句。公众的认知要理性。相比812天津大爆炸，623十堰大爆炸，网舆唯独对622杭州保姆纵火热力不减。杭州消防不能说没有瑕疵。但有没有可能杭州622很有可能不止死4个人，还好杭州的燃气没有泄漏，因为房屋结构如果消防员强攻可能就不止烧一间房，这些没人去想。,,,,,0,0,0,2021-07-10 14:09,荣耀手机 勇敢做自己,,,4657153212941758
4657411900575836,Ko5xQ2pNG,3002659365,河北区发布,河北区安委会召开扩大会议暨安全生产和应急管理工作中期推动会日前，河北区安委会召开扩大会议暨安全生产和应急管理工作中期推动会，学习贯彻落实习近平总书记对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出的重要指示精神，分析研判全区当前形势，安排部署下半年工作。区委副书记、区长徐刚出席并讲话，区委常委、常务副区长罗进飞主持，区领导金强、刘惠杰、刘彤斌出席。会议通报了近期全国典型安全生产事故案例，总结了上半年安全生产和应急管理工作进展，就全区正在开展的安全生产专项整治三年行动集中攻坚任务、安全生产综合治理行动进行了重点部署。重点行业主管部门分析了近期建筑施工、燃气、道路交通、消防领域典型事故和行业安全生产形势，汇报了下一步工作举措。会议强调，安全生产工作事关人民福祉，事关全区高质量发展，事关国家长治久安，责任大于天、使命重于山。全区上下要坚决贯彻落实习近平总书记的重要指示，全力做好安全防范工作。会议要求，一是坚持人民至上、生命至上，树牢安全发展理念。准确把握统筹发展与安全、助力区域高质量发展、护航百年华诞的时代要求；准确把握保障城市安全运行、落实河北区功能定位、全面提升城市治理水平的实践要求；准确把握提高基层应急能力、防范化解安全风险、保障改善民生的人民要求。要时刻保持警醒，坚决克服麻痹松懈思想和侥幸心理，始终保持“归零”心态，做到未雨绸缪、防患于未然。二是抓实重点领域、关键环节，紧盯安全防范关口。要以专项整治为招法，以企业主责为重点，以从严执法为手段，以督导考核为抓手，下大气力、下大功夫抓好各项责任措施落实。三是坚守初心使命、持之以恒，筑牢安全发展基础。要坚持以人民为中心的发展思想，牢固树立安全红线意识、强化底线思维，在打牢城市安全发展基础上持续用力，在推进自然灾害风险防控上持续用力，在提升应急救援能力上持续用力，深入推进安全河北建设。会议结束后，徐刚、罗进飞、刘惠杰带队赴意式风情区进行燃气安全专项检查，现场查看了“狗不理”饭店、新天堂意式西餐厅等燃气使用单位和区域内燃气调压柜等燃气设施设备情况。O河北区安委会召开扩大会议暨安全生产和应急管理工作中期推动会,,,,,0,0,0,2021-07-10 14:03,搜狗高速浏览器,,,
4657398579203698,Ko5clCCiK,1704210150,雷蒙帮忙,【呼市治理燃气安全隐患，金属波纹管和自闭阀，享受补贴后居民自付30元/户】#燃气安全#@微博媒体人@微博视频号6.13湖北十堰燃气爆炸事故教训惨痛，各城市都要进行燃气安全隐患治理。经过排查，呼和浩特市必须完成以下三项工作：一、老旧燃气管网更新改造，二、建(构)筑物占压燃气管线专项整治，三、住宅小区居民用户燃气技防设施安装。请广大居民和燃气用户支持配合。一、呼市还有24公里灰口铸铁材质的老旧燃气管网，管材质量与防腐层都有不同程度的老化，易导致燃气管道因受到外界压力而发生断裂、裂纹，或因腐蚀而出现穿孔、锈蚀等问题，涉及城市道路30条，今年要改造完。二、呼市存在181处建（构）筑物违规占压燃气管线问题，要完成“查占压、拆违章、改线路、治隐患”整改重点，消除旧有、杜绝新增占压现象。三、尤其需要广大居民用户配合的是，金属波纹软管和燃气自闭阀等技防设施安装工作。以往我市发生的燃气事故中，大部分都是天然气用户燃气导管漏气导致。全市共有居民燃气用户93.5万户，安装金属波纹软管只有25万户，安装自闭阀6.5只有万户。所以要全面推进全市剩余68.5万户金属波纹管和87万户燃气管道自闭阀的安装工作，实现城区范围住宅小区居民用户燃气技防设施安装全覆盖。设备购置和安装费用为380元/户，为了尽量减轻居民负担，政府财政补贴160元/户，中燃公司承担190元\户，居民自费30元/户。为了大家共同的安全，请广大市民尽义务，多配合，保安全。@呼市燃气@呼和浩特市应急局L雷蒙帮忙的微博视频,,呼和浩特,"微博媒体人,微博视频号,呼市燃气,呼和浩特市应急局",燃气安全,6,24,27,2021-07-10 13:10,微博视频号,,"http://f.video.weibocdn.com/PFVdyeIVlx07O7fsgkLm01041200MS550E010.mp4?label=mp4_ld&template=360x636.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1627446115&ssig=xZOIOonqwK&KID=unistore,video",
4653462384543562,KmqNEj3Zg,7414921803,广东柏腾物联,发布了头条文章：《广东柏腾物联科技有限公司-公司简介》广东柏腾物联，致力于智慧用电产品研发、销售、服务。O广东柏腾物联科技有限公司-公司简介,http://t.cn/A6fcDkNf,,,,8,4,1,2021-06-29 16:29,微博 weibo.com,,,
4657333130757765,Ko3uN3b81,7414921803,广东柏腾物联,//@广东柏腾物联:#花式晒录取通知书大赛##十堰市天然气爆炸#智慧用电，消防预警，你造吗,,,广东柏腾物联,"花式晒录取通知书大赛,十堰市天然气爆炸",0,0,0,2021-07-10 08:50,微博 weibo.com,,,4653462384543562
